date,series,preprocessing.y,preprocessing.y_f,preprocessing.y_ef,preprocessing.yc,preprocessing.yc_f,preprocessing.yc_ef,preprocessing.l,preprocessing.y_lin,preprocessing.y_lin_f,preprocessing.ycal,preprocessing.ycal_f,preprocessing.det,preprocessing.det_f,preprocessing.l_f,preprocessing.l_b,preprocessing.cal,preprocessing.cal_f,preprocessing.tde,preprocessing.tde_f,preprocessing.mhe,preprocessing.mhe_f,preprocessing.ee,preprocessing.ee_f,preprocessing.omhe,preprocessing.omhe_f,preprocessing.out,preprocessing.out_f,preprocessing.out_i,preprocessing.out_i_f,preprocessing.out_t,preprocessing.out_t_f,preprocessing.out_s,preprocessing.out_s_f,preprocessing.reg,preprocessing.reg_f,preprocessing.reg_t,preprocessing.reg_t_f,preprocessing.reg_s,preprocessing.reg_s_f,preprocessing.reg_i,preprocessing.reg_i_f,preprocessing.reg_sa,preprocessing.reg_sa_f,preprocessing.reg_y,preprocessing.reg_y_f,preprocessing.reg_u,preprocessing.reg_u_f,preprocessing.fullresiduals,preprocessing.fcasts(-2),preprocessing.bcasts(-2),preprocessing.lin_fcasts(-2),preprocessing.lin_bcasts(-2),preprocessing.efcasts(-2),decomposition.y_cmp,decomposition.y_cmp_f,decomposition.t_cmp,decomposition.t_cmp_f,decomposition.sa_cmp,decomposition.s_cmp,decomposition.s_cmp_f,decomposition.i_cmp,decomposition.a-tables.a1,decomposition.a-tables.a1a,decomposition.a-tables.a6,decomposition.a-tables.a7,decomposition.a-tables.a8t,decomposition.a-tables.a8s,decomposition.a-tables.a8i,decomposition.a-tables.a8,decomposition.a-tables.a9,decomposition.a-tables.a9sa,decomposition.a-tables.a9u,decomposition.a-tables.a9ser,decomposition.b-tables.b1,decomposition.b-tables.b2,decomposition.b-tables.b3,decomposition.b-tables.b4,decomposition.b-tables.b5,decomposition.b-tables.b6,decomposition.b-tables.b7,decomposition.b-tables.b8,decomposition.b-tables.b9,decomposition.b-tables.b10,decomposition.b-tables.b11,decomposition.b-tables.b13,decomposition.b-tables.b17,decomposition.b-tables.b20,decomposition.d-tables.d1,decomposition.d-tables.d2,decomposition.d-tables.d4,decomposition.d-tables.d5,decomposition.d-tables.d6,decomposition.d-tables.d7,decomposition.d-tables.d8,decomposition.d-tables.d9,decomposition.d-tables.d10_lin,decomposition.d-tables.d11_lin,decomposition.d-tables.d12_lin,decomposition.d-tables.d13_lin,decomposition.d-tables.d10,decomposition.d-tables.d11,decomposition.d-tables.d12,decomposition.d-tables.d13,decomposition.d-tables.d16,decomposition.d-tables.d18,decomposition.d-tables.d10a,decomposition.d-tables.d10a_lin,decomposition.d-tables.d11a,decomposition.d-tables.d11a_lin,decomposition.d-tables.d12a,decomposition.d-tables.d12a_lin,decomposition.d-tables.d16a,decomposition.c-tables.c1,decomposition.c-tables.c2,decomposition.c-tables.c4,decomposition.c-tables.c5,decomposition.c-tables.c6,decomposition.c-tables.c7,decomposition.c-tables.c9,decomposition.c-tables.c10,decomposition.c-tables.c11,decomposition.c-tables.c13,decomposition.c-tables.c17,decomposition.c-tables.c20,decomposition.e-tables.e1,decomposition.e-tables.e2,decomposition.e-tables.e3,decomposition.e-tables.e11,final.y,final.y_f,final.t,final.t_f,final.sa,final.sa_f,final.s,final.s_f,final.i,final.i_f
2025-11-01,,,158.5,0.0,,158.5,0.0,,,158.5,,158.5,,0.0,158.5,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,158.5,,158.5,,0.0,,158.5,,154.48740716487822,,,4.001170819890074,,,158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.5,,,,3.999999999999993,154.5,154.49842970909694,4.001570290903061,4.0001432964641985,4.000096228310721,154.49990377168928,0.0014740625923366224,0.0,0.0014740625923366224,,,,,,,,,,,,,,,,,,,4.001170819890074,4.001170819890074,154.49882918010994,154.49882918010994,154.48740716487822,154.48740716487822,4.0011708198900635,158.49852593740766,,,3.9999914657306133,154.49853447167706,154.49304581122632,4.0054801261813395,4.001208362054991,154.498791637945,0.005745826718680291,0.0,0.005745826718680291,,,,,,158.5,,154.48740716487822,,154.49882918010994,,4.001170819890074,,0.011422015231715932
2025-12-01,,,154.75,0.0,,154.75,0.0,,,154.75,,154.75,,0.0,154.75,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,154.75,,154.75,,0.0,,154.75,,154.71231809788137,,,0.003051991427533833,,,154.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.75,,,,-7.105427357601002e-15,154.75,154.73216182148477,0.01783817851523395,7.105427357601002e-15,5.562764585963316e-05,154.74994437235415,0.017782550869384295,0.0,0.017782550869384295,,,,,,,,,,,,,,,,,,,0.003051991427533833,0.003051991427533833,154.74694800857247,154.74694800857247,154.71231809788137,154.71231809788137,0.0030519914275259907,154.73221744913062,,,-1.2355711153516635e-05,154.73222980484178,154.72144853790388,0.010768911226733735,0.0027064966264878703,154.7472935033735,0.025844965469616454,0.0,0.025844965469616454,,,,,,154.75,,154.71231809788137,,154.74694800857247,,0.003051991427533833,,0.03462991069110899
2026-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,153.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.25,,157.25,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.5,,160.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.75,,158.75,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,,156.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.25,,153.25,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5,,151.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.75,,152.75,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,,156.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.25,,158.25,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.5,,161.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.75,,157.75,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
